,Problem,correct,category,option_a,option_b,option_c,option_d,option_e
1218,the number 61 can be written as the sum of the squares of 3 different positive integers . what is the sum of these 3 integers ?,e,geometry, 17 , 16 , 15 , 14 , 13 
1219,"a metallic sheet is of rectangular shape with dimensions 30 m x 25 m . from each of its corners , a square is cut off so as to make an open box . if the length of the square is 6 m , the volume of the box ( in m cube ) is :",e,geometry, 920 m cube , 840 m cube , 1000 m cube , 120 m cube , none of these 
1220,the area of a rectangular field is equal to 300 square meters . its perimeter is equal to 70 meters . find the length of this rectangle .,c,geometry, 40 , 70 , 20 , 80 , 60 
1221,find the perimeter and area of a square of side 13 cm .,c,geometry, 121', 144', 169', 196', 225'] 
1222,find the area of a right - angled triangle whose base is 12 cm and hypotenuse is 13 cm .,b,geometry, 15', 30', 18', 12', 25'] 
1223,"in a rectangular coordinate system , what is the area of a rectangle whose vertices have the coordinates ( - 9 , 1 ) , ( 1 , 1 ) , ( 1 , - 8 ) and ( - 9 , - 8 ) ?",d,geometry, 72 , 180 , 70 , 90 , 140 
1224,what is the volume of an tetrahedron with edge length of 1 ?,c,geometry, 3.11545466', 0.76678113', 0.11785113', 2.11785113', 0.11786667'] 
1225,"in a rectangular axis system , what is the area of a parallelogram with the coordinates : ( 5,3 ) , ( 8,3 ) , ( 4,5 ) , ( 7,5 ) ?",e,geometry, 21 . , 28 . , 35 . , 49 . , 6 . 
1226,"a perfect square is defined as the square of an integer and a perfect cube is defined as the cube of an integer . how many positive integers n are there such that n is less than 20,000 and at the same time n is a perfect square and a perfect cube ?",c,geometry, 3 , 4 , 5 , 6 , 7 
1227,"the length of a rectangle is 3 times its width . if the width of the rectangle is 5 inches , what is the rectangle ' s area , in square inches ?",b,geometry, 30 square inches , 75 square inches , 68 square inches , 89 square inches , 92 square inches 
1228,a rectangular swimming pool is 20 feet by 22 feet . a deck that has uniform width surrounds the pool . the total area of the pool and deck is 728 square feet . what is the width of the deck ?,c,geometry, 2', 4', 3', 5', 6'] 
1229,a semicircle has a radius of 12 . what is the approximate perimeter of the semicircle ?,b,geometry, 58 , 62 , 66 , 70 , 74 
1230,abce is an isosceles trapezoid and acde is a rectangle . ab = 10 and ec = 20 . what is the length of ae .,b,geometry, 5 , 10 , 12 , 15 , 20 
1231,the diagonals of two squares are in the ratio of 2 : 5 . find the ratio of their areas .,a,geometry, 4 : 25', 4 : 15', 3 : 25', 3 : 15', none of these'] 
1232,the slant height of a right circular cone is 10 m and its height is 8 m . find the area of its curved surface .,c,geometry, 30 pi m ^ 2', 40 pi m ^ 2', 60 pi m ^ 2', 80 pi m ^ 2', 100 pi m ^ 2'] 
1233,what is the ratio between perimeters of two squares one having 1.5 times the diagonal then the other ?,b,geometry, 3 : 6 , 1.5 : 1 , 3 : 1.5 , 2 : 1 , 3 : 2 
1234,a circular garden is surrounded by a fence of negligible width along the boundary . if the length of the fence is 1 / 6 of th area of the garden . what is the radius of the circular garden ?,e,geometry, 1 , 2 , 4 , 8 , 12 
1235,"the perimeter of a rectangle is equal to the perimeter of aright - angled triangle of height 12 cm . if the base of the triangle is equal to the breadth of the rectangle , what is the length of the rectangle ”",d,geometry, 18 cm', 24 cm', 22 cm', data inadequate', none of these'] 
1236,"a certain cube floating in a bucket of water has between 60 and 85 percent of its volume below the surface of the water . if between 9 and 26 cubic centimeters of the cube ' s volume is above the surface of the water , then the length of a side of the cube is approximately",a,geometry, 4 , 5 , 7 , 8 , 9 
1237,"the perimeter of an equilateral triangle is 60 . if one of the sides of the equilateral triangle is the side of an isosceles triangle of perimeter 70 , then how long is the base of isosceles triangle ?",d,geometry, 15 , 20 , 25 , 30 , 35 
1238,"the ratio of male to female in a class is 2 : 7 . the career preference of the students in the class are to be represented in a circle graph . if the area of the graph allocated to each career preference is to be proportional to the number of students who have that career preference , how many degrees of the circle should be used to represent a career that is preferred by one third of the males and two - third of the females in the class ?",e,geometry, a ) 160 degree', b ) 168 degree', c ) 191 degree', d ) 192 degree', e ) 213 degree'] 
1239,which is the smallest number divides 2800 and gives a perfect square .,c,geometry, 5', 6', 7', 8', 9'] 
1240,"d and e are two points respectively on sides ab and ac of triangle abc such that de is parallel to bc . if the ratio of area of triangle ade to that of the trapezium decb is 144 : 25 and de = 13 cm , then find the length of bc .",a,geometry, 5', 13', 14', 11', 15'] 
1241,"a square mirror has exactly half the area of the rectangular wall on which it is hung . if each side of the mirror is 34 inches and the width of the wall is 54 inches , what is the length of the wall , in inches ?",c,geometry, 22.8 , 33.8 , 42.8 , 63.8 , 56.8 
1242,the perimeter of a square is equal to the perimeter of a rectangle of length 20 cm and breadth 14 cm . find the circumference of a semicircle whose diameter is equal to the side of the square . ( round off your answer to two decimal places ),e,geometry, 23.57 , 25.54 , 26.5 , 26.55 , 26.71 
1243,"in may , the grounds keeper at spring lake golf club built a circular green with an area of 49 π square feet . in august , he doubled the distance from the center of the green to the edge of the green . what is the total area of the renovated green ?",c,geometry, 100 pi , 144 pi , 196 pi , 80 , 90 
1244,three fifth of the square of a certain number is 126.15 . what is the number ?,c,geometry, 210.25', 75.69', 14.5', 145', 150'] 
1245,in a certain circle there are 10 points . what is the number of the triangles connecting 4 points of the 10 points ?,e,geometry, 80 , 96 , 108 , 120 , 210 
1246,the diagonals of two squares are in the ratio of 3 : 7 then find the ratio of its areas ?,c,geometry, 7 : 37 , 6 : 46 , 9 : 49 , 8 : 68 , 6 : 61 
1247,"the ratio between the length and the breadth of a rectangular park is 3 : 2 . if a man cycling along theboundary of the park at the speed of 12 km / hr completes one round in 8 min , then the area of the park is ?",c,geometry, 163600 m , 178600 m , 153600 m , 163600 m , 173600 m 
1248,the ratio of radius of a circle and the side of a square is 2 : 13 . find the ratio of their areas :,d,geometry, 2 : 1', 4 : 7', 8 : 77', 4 : 169', none'] 
1249,"if a rectangular room measures 11 meters by 6 meters by 4 meters , what is the volume of the room in cubic centimeters ? ( 1 meter = 100 centimeters )",e,geometry, 24, 240, 2 , 24 , 264 
1250,"a rectangular field is to be fenced on three sides leaving a side of 20 feet uncovered . if the area of the field is 600 sq . ft , how many feet of fencing will be required ?",a,geometry, 80 feet , 70 feet , 60 feet , 50 feet , 20 feet 
1251,the perimeter of a triangle is 20 cm and the inradius of the triangle is 2.5 cm . what is the area of the triangle ?,d,geometry, 28 cm 2 , 27 cm 2 , 29 cm 2 , 25 cm 2 , 35 cm 2 
1252,"you buy a piece of land with an area of √ 900 , how long is one side of the land plot ?",c,geometry, 28', 29', 30', 31', 32'] 
1253,"in the coordinate plane , one of the vertices of a square is the point ( - 6 , - 4 ) . if the diagonals of that square intersect at point ( 3 , 2 ) , what is the area of that square ?",c,geometry, 100', 169', 324', 196', 225'] 
1254,the cube root of . 000216 is :,b,geometry, 0.6', 0.06', 0.9', 0.2', 0.61'] 
1255,"what will be the cost of building a fence around a square plot with area equal to 49 sq ft , if the price per foot of building the fence is rs . 58 ?",b,geometry, 3944 , 1624 , 2999 , 2667 , 2121 
1256,the area of a parallelogram is 200 sq m and its altitude is twice the corresponding base . then the length of the base is ?,d,geometry, 8 , 9 , 7 , 10 , 5 
1257,the area of a square field is 900 km 2 . how long will it take for a horse to run around at the speed of 12 km / h ?,b,geometry, 12 h', 10 h', 8 h', 6 h', none of these'] 
1258,"on the coordinate plane , points p and u are defined by the coordinates ( - 1,0 ) and ( 3,3 ) , respectively , and are connected to form a chord of a circle which also lies on the plane . if the area of the circle is ( 25 / 4 ) π , what are the coordinates of the center of the circle ?",d,geometry, ( 1.5 , ( 2 , ( 0, ( 1 , ( 2
1259,"the edge of three cubes of metal is 3 dm , 4 dm and 5 dm . they are melted and formed into a single cube . find the edge of the new cube ?",d,geometry, 2', 8', 7', 6', 9'] 
1260,"if a solid sphere of radius 10 cms is moulded into 8 spherical solid balls of equal radius , then surface area of each ball ( in cm 2 ) is ?",a,geometry, 100', 272', 287', 189', 289'] 
1261,"a full stationary oil tank that is a right circular cylinder has a radius of 100 feet and a height of 25 feet . oil is pumped from the stationary tank to an oil truck that has a tank that is a right circular cylinder until the truck ' s tank is completely filled . if the truck ' s tank has a radius of 8 feet and a height of 10 feet , how far ( in feet ) did the oil level drop in the stationary tank ?",c,geometry, 0.008 , 0.08 , 0.064 , 0.64 , 6.4 
1262,the parameter of a square is equal to the perimeter of a rectangle of length 20 cm and breadth 16 cm . find the circumference of a semicircle whose diameter is equal to the side of the square . ( round off your answer to two decimal places ) ?,a,geometry, 28.28 cm , 25.45 cm , 26.45 cm , 20.18 cm , 32.14 cm 
1263,2 minute is taken to travel the diagonal of square field at 3 km / hour . calculate the area of field ?,c,geometry, 25 are', 30 are', 50 are', 60 are', 45 are'] 
1264,"the length of a rectangle is 2 times its width . if the width of the rectangle is 5 inches , what is the rectangle ' s area , in square inches ?",a,geometry, 50 square inches', 75 square inches', 68 square inches', 89 square inches', 92 square inches'] 
1265,"if a is the smallest positive integer such that 5880 multiplied by a is the square of an integer , then ya must be",a,geometry, 30 , 15 , 12 , 23 , 17 
1266,an error 2 % in excess is made while measuring the side ofa square . the % of error in the calculated area of the square is ?,b,geometry, 4 %', 4.04 %', 4.23 %', 4.56 %', 5 %'] 
1267,"a rectangular field is to be fenced on three sides leaving a side of 20 feet uncovered . if the area of the field is 400 sq . ft , how many feet of fencing will be required ?",a,geometry, 60 feet , 50 feet , 40 feet , 30 feet , 5 feet 
1268,"the ratio , by volume , of soap to alcohol to water in a certain solution is 4 : 40 : 90 . the solution will be altered so that the ratio of soap to alcohol is doubled while the ratio of soap to water is halved . if the altered solution will contain 200 cubic centimeters of alcohol , how many cubic centimeters of water will it contain ?",e,geometry, 1300', 1500', 1600', 1700', 1800'] 
1269,"a cube of edge 15 cm is imersed completely in a rectangular vessel containing water . if the dimensions of the base of vessel are 20 cm * 15 cm , find the rise in waer level .",a,geometry, 11.25 cm .', 12.25 cm', 13.25 cm', 14.25 cm', none of these'] 
1270,the side of a rhombus is 28 m and length of one of its diagonals is 12 m . the area of the rhombus is ?,c,geometry, 326.2 , 324.2 , 328.2 , 338.2 , 328.9 
1271,"a hall is 24 meters long and 12 meters wide . if the sum of the areas of the floor and the ceiling is equal to the sum of the areas of four walls , what is the volume of the hall ( in cubic meters ) ?",d,geometry, 1896', 1912', 2108', 2304', 2524'] 
1272,"the perimeter of an equilateral triangle is 60 . if one of the sides of the equilateral triangle is the side of an isosceles triangle of perimeter 50 , then how long is the base of isosceles triangle ?",b,geometry, 5 , 10 , 15 , 20 , 25 
